,zcta_o,zcta_d
26162,148,114
26163,148,115
26164,148,116
26165,148,117
26166,148,118
26167,148,119
26168,148,120
26169,148,121
26170,148,122
26171,148,123
26172,148,124
26173,148,125
26174,148,126
26175,148,127
26176,148,128
26177,148,129
26178,148,130
26179,148,131
26180,148,132
26181,148,133
26182,148,134
26183,148,135
26184,148,136
26185,148,137
26186,148,138
26187,148,139
26188,148,140
26189,148,141
26190,148,142
26191,148,143
26192,148,144
26193,148,145
26194,148,146
26195,148,147
26196,148,149
26197,148,150
26198,148,151
26199,148,152
26200,148,153
26201,148,154
26202,148,155
26203,148,156
26204,148,157
26205,148,158
26206,148,159
26207,148,160
26208,148,161
26209,148,162
26210,148,163
26211,148,164
26212,148,165
26213,148,166
26214,148,167
26215,148,168
26216,148,169
26217,148,170
26218,148,171
26219,148,172
26220,148,173
26221,148,174
26222,148,175
26223,148,176
26224,149,0
26225,149,1
26226,149,2
26227,149,3
26228,149,4
26229,149,5
26230,149,6
26231,149,7
26232,149,8
26233,149,9
26234,149,10
26235,149,11
26236,149,12
26237,149,13
26238,149,14
26239,149,15
26240,149,16
26241,149,17
26242,149,18
26243,149,19
26244,149,20
26245,149,21
26246,149,22
26247,149,23
26248,149,24
26249,149,25
26250,149,26
26251,149,27
26252,149,28
26253,149,29
26254,149,30
26255,149,31
26256,149,32
26257,149,33
26258,149,34
26259,149,35
26260,149,36
26261,149,37
26262,149,38
26263,149,39
26264,149,40
26265,149,41
26266,149,42
26267,149,43
26268,149,44
26269,149,45
26270,149,46
26271,149,47
26272,149,48
26273,149,49
26274,149,50
26275,149,51
26276,149,52
26277,149,53
26278,149,54
26279,149,55
26280,149,56
26281,149,57
26282,149,58
26283,149,59
26284,149,60
26285,149,61
26286,149,62
26287,149,63
26288,149,64
26289,149,65
26290,149,66
26291,149,67
26292,149,68
26293,149,69
26294,149,70
26295,149,71
26296,149,72
26297,149,73
26298,149,74
26299,149,75
26300,149,76
26301,149,77
26302,149,78
26303,149,79
26304,149,80
26305,149,81
26306,149,82
26307,149,83
26308,149,84
26309,149,85
26310,149,86
26311,149,87
26312,149,88
26313,149,89
26314,149,90
26315,149,91
26316,149,92
26317,149,93
26318,149,94
26319,149,95
26320,149,96
26321,149,97
26322,149,98
26323,149,99
26324,149,100
26325,149,101
26326,149,102
26327,149,103
26328,149,104
26329,149,105
26330,149,106
26331,149,107
26332,149,108
26333,149,109
26334,149,110
26335,149,111
26336,149,112
26337,149,113
26338,149,114
26339,149,115
26340,149,116
26341,149,117
26342,149,118
26343,149,119
26344,149,120
26345,149,121
26346,149,122
26347,149,123
26348,149,124
26349,149,125
26350,149,126
26351,149,127
26352,149,128
26353,149,129
26354,149,130
26355,149,131
26356,149,132
26357,149,133
26358,149,134
26359,149,135
26360,149,136
26361,149,137
26362,149,138
26363,149,139
26364,149,140
26365,149,141
26366,149,142
26367,149,143
26368,149,144
26369,149,145
26370,149,146
26371,149,147
26372,149,148
26373,149,150
26374,149,151
26375,149,152
26376,149,153
26377,149,154
26378,149,155
26379,149,156
26380,149,157
26381,149,158
26382,149,159
26383,149,160
26384,149,161
26385,149,162
26386,149,163
26387,149,164
26388,149,165
26389,149,166
26390,149,167
26391,149,168
26392,149,169
26393,149,170
26394,149,171
26395,149,172
26396,149,173
26397,149,174
26398,149,175
26399,149,176
26400,150,0
26401,150,1
26402,150,2
26403,150,3
26404,150,4
26405,150,5
26406,150,6
26407,150,7
26408,150,8
26409,150,9
26410,150,10
26411,150,11
26412,150,12
26413,150,13
26414,150,14
26415,150,15
26416,150,16
26417,150,17
26418,150,18
26419,150,19
26420,150,20
26421,150,21
26422,150,22
26423,150,23
26424,150,24
26425,150,25
26426,150,26
26427,150,27
26428,150,28
26429,150,29
26430,150,30
26431,150,31
26432,150,32
26433,150,33
26434,150,34
26435,150,35
26436,150,36
26437,150,37
26438,150,38
26439,150,39
26440,150,40
26441,150,41
26442,150,42
26443,150,43
26444,150,44
26445,150,45
26446,150,46
26447,150,47
26448,150,48
26449,150,49
26450,150,50
26451,150,51
26452,150,52
26453,150,53
26454,150,54
26455,150,55
26456,150,56
26457,150,57
26458,150,58
26459,150,59
26460,150,60
26461,150,61
26462,150,62
26463,150,63
26464,150,64
26465,150,65
26466,150,66
26467,150,67
26468,150,68
26469,150,69
26470,150,70
26471,150,71
26472,150,72
26473,150,73
26474,150,74
26475,150,75
26476,150,76
26477,150,77
26478,150,78
26479,150,79
26480,150,80
26481,150,81
26482,150,82
26483,150,83
26484,150,84
26485,150,85
26486,150,86
26487,150,87
26488,150,88
26489,150,89
26490,150,90
26491,150,91
26492,150,92
26493,150,93
26494,150,94
26495,150,95
26496,150,96
26497,150,97
26498,150,98
26499,150,99
26500,150,100
26501,150,101
26502,150,102
26503,150,103
26504,150,104
26505,150,105
26506,150,106
26507,150,107
26508,150,108
26509,150,109
26510,150,110
26511,150,111
26512,150,112
26513,150,113
26514,150,114
26515,150,115
26516,150,116
26517,150,117
26518,150,118
26519,150,119
26520,150,120
26521,150,121
26522,150,122
26523,150,123
26524,150,124
26525,150,125
26526,150,126
26527,150,127
26528,150,128
26529,150,129
26530,150,130
26531,150,131
26532,150,132
26533,150,133
26534,150,134
26535,150,135
26536,150,136
26537,150,137
26538,150,138
26539,150,139
26540,150,140
26541,150,141
26542,150,142
26543,150,143
26544,150,144
26545,150,145
26546,150,146
26547,150,147
26548,150,148
26549,150,149
26550,150,151
26551,150,152
26552,150,153
26553,150,154
26554,150,155
26555,150,156
26556,150,157
26557,150,158
26558,150,159
26559,150,160
26560,150,161
26561,150,162
26562,150,163
26563,150,164
26564,150,165
26565,150,166
26566,150,167
26567,150,168
26568,150,169
26569,150,170
26570,150,171
26571,150,172
26572,150,173
26573,150,174
26574,150,175
26575,150,176
26576,151,0
26577,151,1
26578,151,2
26579,151,3
26580,151,4
26581,151,5
26582,151,6
26583,151,7
26584,151,8
26585,151,9
26586,151,10
26587,151,11
26588,151,12
26589,151,13
26590,151,14
26591,151,15
26592,151,16
26593,151,17
26594,151,18
26595,151,19
26596,151,20
26597,151,21
26598,151,22
26599,151,23
26600,151,24
26601,151,25
26602,151,26
26603,151,27
26604,151,28
26605,151,29
26606,151,30
26607,151,31
26608,151,32
26609,151,33
26610,151,34
26611,151,35
26612,151,36
26613,151,37
26614,151,38
26615,151,39
26616,151,40
26617,151,41
26618,151,42
26619,151,43
26620,151,44
26621,151,45
26622,151,46
26623,151,47
26624,151,48
26625,151,49
26626,151,50
26627,151,51
26628,151,52
26629,151,53
26630,151,54
26631,151,55
26632,151,56
26633,151,57
26634,151,58
26635,151,59
26636,151,60
26637,151,61
26638,151,62
26639,151,63
26640,151,64
26641,151,65
26642,151,66
26643,151,67
26644,151,68
26645,151,69
26646,151,70
26647,151,71
26648,151,72
26649,151,73
26650,151,74
26651,151,75
26652,151,76
26653,151,77
26654,151,78
26655,151,79
26656,151,80
26657,151,81
26658,151,82
26659,151,83
26660,151,84
26661,151,85
26662,151,86
26663,151,87
26664,151,88
26665,151,89
26666,151,90
26667,151,91
26668,151,92
26669,151,93
26670,151,94
26671,151,95
26672,151,96
26673,151,97
26674,151,98
26675,151,99
26676,151,100
26677,151,101
26678,151,102
26679,151,103
26680,151,104
26681,151,105
26682,151,106
26683,151,107
26684,151,108
26685,151,109
26686,151,110
26687,151,111
26688,151,112
26689,151,113
26690,151,114
26691,151,115
26692,151,116
26693,151,117
26694,151,118
26695,151,119
26696,151,120
26697,151,121
26698,151,122
26699,151,123
26700,151,124
26701,151,125
26702,151,126
26703,151,127
26704,151,128
26705,151,129
26706,151,130
26707,151,131
26708,151,132
26709,151,133
26710,151,134
26711,151,135
26712,151,136
26713,151,137
26714,151,138
26715,151,139
26716,151,140
26717,151,141
26718,151,142
26719,151,143
26720,151,144
26721,151,145
26722,151,146
26723,151,147
26724,151,148
26725,151,149
26726,151,150
26727,151,152
26728,151,153
26729,151,154
26730,151,155
26731,151,156
26732,151,157
26733,151,158
26734,151,159
26735,151,160
26736,151,161
26737,151,162
26738,151,163
26739,151,164
26740,151,165
26741,151,166
26742,151,167
26743,151,168
26744,151,169
26745,151,170
26746,151,171
26747,151,172
26748,151,173
26749,151,174
26750,151,175
26751,151,176
26752,152,0
26753,152,1
26754,152,2
26755,152,3
26756,152,4
26757,152,5
26758,152,6
26759,152,7
26760,152,8
26761,152,9
26762,152,10
26763,152,11
26764,152,12
26765,152,13
26766,152,14
26767,152,15
26768,152,16
26769,152,17
26770,152,18
26771,152,19
26772,152,20
26773,152,21
26774,152,22
26775,152,23
26776,152,24
26777,152,25
26778,152,26
26779,152,27
26780,152,28
26781,152,29
26782,152,30
26783,152,31
26784,152,32
26785,152,33
26786,152,34
26787,152,35
26788,152,36
26789,152,37
26790,152,38
26791,152,39
26792,152,40
26793,152,41
26794,152,42
26795,152,43
26796,152,44
26797,152,45
26798,152,46
26799,152,47
26800,152,48
26801,152,49
26802,152,50
26803,152,51
26804,152,52
26805,152,53
26806,152,54
26807,152,55
26808,152,56
26809,152,57
26810,152,58
26811,152,59
26812,152,60
26813,152,61
26814,152,62
26815,152,63
26816,152,64
26817,152,65
26818,152,66
26819,152,67
26820,152,68
26821,152,69
26822,152,70
26823,152,71
26824,152,72
26825,152,73
26826,152,74
26827,152,75
26828,152,76
26829,152,77
26830,152,78
26831,152,79
26832,152,80
26833,152,81
26834,152,82
26835,152,83
26836,152,84
26837,152,85
26838,152,86
26839,152,87
26840,152,88
26841,152,89
26842,152,90
26843,152,91
26844,152,92
26845,152,93
26846,152,94
26847,152,95
26848,152,96
26849,152,97
26850,152,98
26851,152,99
26852,152,100
26853,152,101
26854,152,102
26855,152,103
26856,152,104
26857,152,105
26858,152,106
26859,152,107
26860,152,108
26861,152,109
26862,152,110
26863,152,111
26864,152,112
26865,152,113
26866,152,114
26867,152,115
26868,152,116
26869,152,117
26870,152,118
26871,152,119
26872,152,120
26873,152,121
26874,152,122
26875,152,123
26876,152,124
26877,152,125
26878,152,126
26879,152,127
26880,152,128
26881,152,129
26882,152,130
26883,152,131
26884,152,132
26885,152,133
26886,152,134
26887,152,135
26888,152,136
26889,152,137
26890,152,138
26891,152,139
26892,152,140
26893,152,141
26894,152,142
26895,152,143
26896,152,144
26897,152,145
26898,152,146
26899,152,147
26900,152,148
26901,152,149
26902,152,150
26903,152,151
26904,152,153
26905,152,154
26906,152,155
26907,152,156
26908,152,157
26909,152,158
26910,152,159
26911,152,160
26912,152,161
26913,152,162
26914,152,163
26915,152,164
26916,152,165
26917,152,166
26918,152,167
26919,152,168
26920,152,169
26921,152,170
26922,152,171
26923,152,172
26924,152,173
26925,152,174
26926,152,175
26927,152,176
26928,153,0
26929,153,1
26930,153,2
26931,153,3
26932,153,4
26933,153,5
26934,153,6
26935,153,7
26936,153,8
26937,153,9
26938,153,10
26939,153,11
26940,153,12
26941,153,13
26942,153,14
26943,153,15
26944,153,16
26945,153,17
26946,153,18
26947,153,19
26948,153,20
26949,153,21
26950,153,22
26951,153,23
26952,153,24
26953,153,25
26954,153,26
26955,153,27
26956,153,28
26957,153,29
26958,153,30
26959,153,31
26960,153,32
26961,153,33
26962,153,34
26963,153,35
26964,153,36
26965,153,37
26966,153,38
26967,153,39
26968,153,40
26969,153,41
26970,153,42
26971,153,43
26972,153,44
26973,153,45
26974,153,46
26975,153,47
26976,153,48
26977,153,49
26978,153,50
26979,153,51
26980,153,52
26981,153,53
26982,153,54
26983,153,55
26984,153,56
26985,153,57
26986,153,58
26987,153,59
26988,153,60
26989,153,61
26990,153,62
26991,153,63
26992,153,64
26993,153,65
26994,153,66
26995,153,67
26996,153,68
26997,153,69
26998,153,70
26999,153,71
27000,153,72
27001,153,73
27002,153,74
27003,153,75
27004,153,76
27005,153,77
27006,153,78
27007,153,79
27008,153,80
27009,153,81
27010,153,82
27011,153,83
27012,153,84
27013,153,85
27014,153,86
27015,153,87
27016,153,88
27017,153,89
27018,153,90
27019,153,91
27020,153,92
27021,153,93
27022,153,94
27023,153,95
27024,153,96
27025,153,97
27026,153,98
27027,153,99
27028,153,100
27029,153,101
27030,153,102
27031,153,103
27032,153,104
27033,153,105
27034,153,106
27035,153,107
27036,153,108
27037,153,109
27038,153,110
27039,153,111
27040,153,112
27041,153,113
27042,153,114
27043,153,115
27044,153,116
27045,153,117
27046,153,118
27047,153,119
27048,153,120
27049,153,121
27050,153,122
27051,153,123
27052,153,124
27053,153,125
27054,153,126
27055,153,127
27056,153,128
27057,153,129
27058,153,130
27059,153,131
27060,153,132
27061,153,133
27062,153,134
27063,153,135
27064,153,136
27065,153,137
27066,153,138
27067,153,139
27068,153,140
27069,153,141
27070,153,142
27071,153,143
27072,153,144
27073,153,145
27074,153,146
27075,153,147
27076,153,148
27077,153,149
27078,153,150
27079,153,151
27080,153,152
27081,153,154
27082,153,155
27083,153,156
27084,153,157
27085,153,158
27086,153,159
27087,153,160
27088,153,161
27089,153,162
27090,153,163
27091,153,164
27092,153,165
27093,153,166
27094,153,167
27095,153,168
27096,153,169
27097,153,170
27098,153,171
27099,153,172
27100,153,173
27101,153,174
27102,153,175
27103,153,176
27104,154,0
27105,154,1
27106,154,2
27107,154,3
27108,154,4
27109,154,5
27110,154,6
27111,154,7
27112,154,8
27113,154,9
27114,154,10
27115,154,11
27116,154,12
27117,154,13
27118,154,14
27119,154,15
27120,154,16
27121,154,17
27122,154,18
27123,154,19
27124,154,20
27125,154,21
27126,154,22
27127,154,23
27128,154,24
27129,154,25
27130,154,26
27131,154,27
27132,154,28
27133,154,29
27134,154,30
27135,154,31
27136,154,32
27137,154,33
27138,154,34
27139,154,35
27140,154,36
27141,154,37
27142,154,38
27143,154,39
27144,154,40
27145,154,41
27146,154,42
27147,154,43
27148,154,44
27149,154,45
27150,154,46
27151,154,47
27152,154,48
27153,154,49
27154,154,50
27155,154,51
27156,154,52
27157,154,53
27158,154,54
27159,154,55
27160,154,56
27161,154,57
27162,154,58
27163,154,59
27164,154,60
27165,154,61
27166,154,62
27167,154,63
27168,154,64
27169,154,65
27170,154,66
27171,154,67
27172,154,68
27173,154,69
27174,154,70
27175,154,71
27176,154,72
27177,154,73
27178,154,74
27179,154,75
27180,154,76
27181,154,77
27182,154,78
27183,154,79
27184,154,80
27185,154,81
27186,154,82
27187,154,83
27188,154,84
27189,154,85
27190,154,86
27191,154,87
27192,154,88
27193,154,89
27194,154,90
27195,154,91
27196,154,92
27197,154,93
27198,154,94
27199,154,95
27200,154,96
27201,154,97
27202,154,98
27203,154,99
27204,154,100
27205,154,101
27206,154,102
27207,154,103
27208,154,104
27209,154,105
27210,154,106
27211,154,107
27212,154,108
27213,154,109
27214,154,110
27215,154,111
27216,154,112
27217,154,113
27218,154,114
27219,154,115
27220,154,116
27221,154,117
27222,154,118
27223,154,119
27224,154,120
27225,154,121
27226,154,122
27227,154,123
27228,154,124
27229,154,125
27230,154,126
27231,154,127
27232,154,128
27233,154,129
27234,154,130
27235,154,131
27236,154,132
27237,154,133
27238,154,134
27239,154,135
27240,154,136
27241,154,137
27242,154,138
27243,154,139
27244,154,140
27245,154,141
27246,154,142
27247,154,143
27248,154,144
27249,154,145
27250,154,146
27251,154,147
27252,154,148
27253,154,149
27254,154,150
27255,154,151
27256,154,152
27257,154,153
27258,154,155
27259,154,156
27260,154,157
27261,154,158
27262,154,159
27263,154,160
27264,154,161
27265,154,162
27266,154,163
27267,154,164
27268,154,165
27269,154,166
27270,154,167
27271,154,168
27272,154,169
27273,154,170
27274,154,171
27275,154,172
27276,154,173
27277,154,174
27278,154,175
27279,154,176
27280,155,0
27281,155,1
27282,155,2
27283,155,3
27284,155,4
27285,155,5
27286,155,6
27287,155,7
27288,155,8
27289,155,9
27290,155,10
27291,155,11
27292,155,12
27293,155,13
27294,155,14
27295,155,15
27296,155,16
27297,155,17
27298,155,18
27299,155,19
27300,155,20
27301,155,21
27302,155,22
27303,155,23
27304,155,24
27305,155,25
27306,155,26
27307,155,27
27308,155,28
27309,155,29
27310,155,30
27311,155,31
27312,155,32
27313,155,33
27314,155,34
27315,155,35
27316,155,36
27317,155,37
27318,155,38
27319,155,39
27320,155,40
27321,155,41
27322,155,42
27323,155,43
27324,155,44
27325,155,45
27326,155,46
27327,155,47
27328,155,48
27329,155,49
27330,155,50
27331,155,51
27332,155,52
27333,155,53
27334,155,54
27335,155,55
27336,155,56
27337,155,57
27338,155,58
27339,155,59
27340,155,60
27341,155,61
27342,155,62
27343,155,63
27344,155,64
27345,155,65
27346,155,66
27347,155,67
27348,155,68
27349,155,69
27350,155,70
27351,155,71
27352,155,72
27353,155,73
27354,155,74
27355,155,75
27356,155,76
27357,155,77
27358,155,78
27359,155,79
27360,155,80
27361,155,81
27362,155,82
27363,155,83
27364,155,84
27365,155,85
27366,155,86
27367,155,87
27368,155,88
27369,155,89
27370,155,90
27371,155,91
27372,155,92
27373,155,93
27374,155,94
27375,155,95
27376,155,96
27377,155,97
27378,155,98
27379,155,99
27380,155,100
27381,155,101
27382,155,102
27383,155,103
27384,155,104
27385,155,105
27386,155,106
27387,155,107
27388,155,108
27389,155,109
27390,155,110
27391,155,111
27392,155,112
27393,155,113
27394,155,114
27395,155,115
27396,155,116
27397,155,117
27398,155,118
27399,155,119
27400,155,120
27401,155,121
27402,155,122
27403,155,123
27404,155,124
27405,155,125
27406,155,126
27407,155,127
27408,155,128
27409,155,129
27410,155,130
27411,155,131
27412,155,132
27413,155,133
27414,155,134
27415,155,135
27416,155,136
27417,155,137
27418,155,138
27419,155,139
27420,155,140
27421,155,141
27422,155,142
27423,155,143
27424,155,144
27425,155,145
27426,155,146
27427,155,147
27428,155,148
27429,155,149
27430,155,150
27431,155,151
27432,155,152
27433,155,153
27434,155,154
27435,155,156
27436,155,157
27437,155,158
27438,155,159
27439,155,160
27440,155,161
27441,155,162
27442,155,163
27443,155,164
27444,155,165
27445,155,166
27446,155,167
27447,155,168
27448,155,169
27449,155,170
27450,155,171
27451,155,172
27452,155,173
27453,155,174
27454,155,175
27455,155,176
27456,156,0
27457,156,1
27458,156,2
27459,156,3
27460,156,4
27461,156,5
27462,156,6
27463,156,7
27464,156,8
27465,156,9
27466,156,10
27467,156,11
27468,156,12
27469,156,13
27470,156,14
27471,156,15
27472,156,16
27473,156,17
27474,156,18
27475,156,19
27476,156,20
27477,156,21
27478,156,22
27479,156,23
27480,156,24
27481,156,25
27482,156,26
27483,156,27
27484,156,28
27485,156,29
27486,156,30
27487,156,31
27488,156,32
27489,156,33
27490,156,34
27491,156,35
27492,156,36
27493,156,37
27494,156,38
27495,156,39
27496,156,40
27497,156,41
27498,156,42
27499,156,43
27500,156,44
27501,156,45
27502,156,46
27503,156,47
27504,156,48
27505,156,49
27506,156,50
27507,156,51
27508,156,52
27509,156,53
27510,156,54
27511,156,55
27512,156,56
27513,156,57
27514,156,58
27515,156,59
27516,156,60
27517,156,61
27518,156,62
27519,156,63
27520,156,64
27521,156,65
27522,156,66
27523,156,67
27524,156,68
27525,156,69
27526,156,70
27527,156,71
27528,156,72
27529,156,73
27530,156,74
27531,156,75
27532,156,76
27533,156,77
27534,156,78
27535,156,79
27536,156,80
27537,156,81
27538,156,82
27539,156,83
27540,156,84
27541,156,85
27542,156,86
27543,156,87
27544,156,88
27545,156,89
27546,156,90
27547,156,91
27548,156,92
27549,156,93
27550,156,94
27551,156,95
27552,156,96
27553,156,97
27554,156,98
27555,156,99
27556,156,100
27557,156,101
27558,156,102
27559,156,103
27560,156,104
27561,156,105
27562,156,106
27563,156,107
27564,156,108
27565,156,109
27566,156,110
27567,156,111
27568,156,112
27569,156,113
27570,156,114
27571,156,115
27572,156,116
27573,156,117
27574,156,118
27575,156,119
27576,156,120
27577,156,121
27578,156,122
27579,156,123
27580,156,124
27581,156,125
27582,156,126
27583,156,127
27584,156,128
27585,156,129
27586,156,130
27587,156,131
27588,156,132
27589,156,133
27590,156,134
27591,156,135
27592,156,136
27593,156,137
27594,156,138
27595,156,139
27596,156,140
27597,156,141
27598,156,142
27599,156,143
27600,156,144
27601,156,145
27602,156,146
27603,156,147
27604,156,148
27605,156,149
27606,156,150
27607,156,151
27608,156,152
27609,156,153
27610,156,154
27611,156,155
27612,156,157
27613,156,158
27614,156,159
27615,156,160
27616,156,161
27617,156,162
27618,156,163
27619,156,164
27620,156,165
27621,156,166
27622,156,167
27623,156,168
27624,156,169
27625,156,170
27626,156,171
27627,156,172
27628,156,173
27629,156,174
27630,156,175
27631,156,176
27632,157,0
27633,157,1
27634,157,2
27635,157,3
27636,157,4
27637,157,5
27638,157,6
27639,157,7
27640,157,8
27641,157,9
27642,157,10
27643,157,11
27644,157,12
27645,157,13
27646,157,14
27647,157,15
27648,157,16
27649,157,17
27650,157,18
27651,157,19
27652,157,20
27653,157,21
27654,157,22
27655,157,23
27656,157,24
27657,157,25
27658,157,26
27659,157,27
27660,157,28
27661,157,29
27662,157,30
27663,157,31
27664,157,32
27665,157,33
27666,157,34
27667,157,35
27668,157,36
27669,157,37
27670,157,38
27671,157,39
27672,157,40
27673,157,41
27674,157,42
27675,157,43
27676,157,44
27677,157,45
27678,157,46
27679,157,47
27680,157,48
27681,157,49
27682,157,50
27683,157,51
27684,157,52
27685,157,53
27686,157,54
27687,157,55
27688,157,56
27689,157,57
27690,157,58
27691,157,59
27692,157,60
27693,157,61
27694,157,62
27695,157,63
27696,157,64
27697,157,65
27698,157,66
27699,157,67
27700,157,68
27701,157,69
27702,157,70
27703,157,71
27704,157,72
27705,157,73
27706,157,74
27707,157,75
27708,157,76
27709,157,77
27710,157,78
27711,157,79
27712,157,80
27713,157,81
27714,157,82
27715,157,83
27716,157,84
27717,157,85
27718,157,86
27719,157,87
27720,157,88
27721,157,89
27722,157,90
27723,157,91
27724,157,92
27725,157,93
27726,157,94
27727,157,95
27728,157,96
27729,157,97
27730,157,98
27731,157,99
27732,157,100
27733,157,101
27734,157,102
27735,157,103
27736,157,104
27737,157,105
27738,157,106
27739,157,107
27740,157,108
27741,157,109
27742,157,110
27743,157,111
27744,157,112
27745,157,113
27746,157,114
27747,157,115
27748,157,116
27749,157,117
27750,157,118
27751,157,119
27752,157,120
27753,157,121
27754,157,122
27755,157,123
27756,157,124
27757,157,125
27758,157,126
27759,157,127
27760,157,128
27761,157,129
27762,157,130
27763,157,131
27764,157,132
27765,157,133
27766,157,134
27767,157,135
27768,157,136
27769,157,137
27770,157,138
27771,157,139
27772,157,140
27773,157,141
27774,157,142
27775,157,143
27776,157,144
27777,157,145
27778,157,146
27779,157,147
27780,157,148
27781,157,149
27782,157,150
27783,157,151
27784,157,152
27785,157,153
27786,157,154
27787,157,155
27788,157,156
27789,157,158
27790,157,159
27791,157,160
27792,157,161
27793,157,162
27794,157,163
27795,157,164
27796,157,165
27797,157,166
27798,157,167
27799,157,168
27800,157,169
27801,157,170
27802,157,171
27803,157,172
27804,157,173
27805,157,174
27806,157,175
27807,157,176
27808,158,0
27809,158,1
27810,158,2
27811,158,3
27812,158,4
27813,158,5
27814,158,6
27815,158,7
27816,158,8
27817,158,9
27818,158,10
27819,158,11
27820,158,12
27821,158,13
27822,158,14
27823,158,15
27824,158,16
27825,158,17
27826,158,18
27827,158,19
27828,158,20
27829,158,21
27830,158,22
27831,158,23
27832,158,24
27833,158,25
27834,158,26
27835,158,27
27836,158,28
27837,158,29
27838,158,30
27839,158,31
27840,158,32
27841,158,33
27842,158,34
27843,158,35
27844,158,36
27845,158,37
27846,158,38
27847,158,39
27848,158,40
27849,158,41
27850,158,42
27851,158,43
27852,158,44
27853,158,45
27854,158,46
27855,158,47
27856,158,48
27857,158,49
27858,158,50
27859,158,51
27860,158,52
27861,158,53
27862,158,54
27863,158,55
27864,158,56
27865,158,57
27866,158,58
27867,158,59
27868,158,60
27869,158,61
27870,158,62
27871,158,63
27872,158,64
27873,158,65
27874,158,66
27875,158,67
27876,158,68
27877,158,69
27878,158,70
27879,158,71
27880,158,72
27881,158,73
27882,158,74
27883,158,75
27884,158,76
27885,158,77
27886,158,78
27887,158,79
27888,158,80
27889,158,81
27890,158,82
27891,158,83
27892,158,84
27893,158,85
27894,158,86
27895,158,87
27896,158,88
27897,158,89
27898,158,90
27899,158,91
27900,158,92
27901,158,93
27902,158,94
27903,158,95
27904,158,96
27905,158,97
27906,158,98
27907,158,99
27908,158,100
27909,158,101
27910,158,102
27911,158,103
27912,158,104
27913,158,105
27914,158,106
27915,158,107
27916,158,108
27917,158,109
27918,158,110
27919,158,111
27920,158,112
27921,158,113
27922,158,114
27923,158,115
27924,158,116
27925,158,117
27926,158,118
27927,158,119
27928,158,120
27929,158,121
27930,158,122
27931,158,123
27932,158,124
27933,158,125
27934,158,126
27935,158,127
27936,158,128
27937,158,129
27938,158,130
27939,158,131
27940,158,132
27941,158,133
27942,158,134
27943,158,135
27944,158,136
27945,158,137
27946,158,138
27947,158,139
27948,158,140
27949,158,141
27950,158,142
27951,158,143
27952,158,144
27953,158,145
27954,158,146
27955,158,147
27956,158,148
27957,158,149
27958,158,150
27959,158,151
27960,158,152
27961,158,153
27962,158,154
27963,158,155
27964,158,156
27965,158,157
27966,158,159
27967,158,160
27968,158,161
27969,158,162
27970,158,163
27971,158,164
27972,158,165
27973,158,166
27974,158,167
27975,158,168
27976,158,169
27977,158,170
27978,158,171
27979,158,172
27980,158,173
27981,158,174
27982,158,175
27983,158,176
27984,159,0
27985,159,1
27986,159,2
27987,159,3
27988,159,4
27989,159,5
27990,159,6
27991,159,7
27992,159,8
27993,159,9
27994,159,10
27995,159,11
27996,159,12
27997,159,13
27998,159,14
27999,159,15
28000,159,16
28001,159,17
28002,159,18
28003,159,19
28004,159,20
28005,159,21
28006,159,22
28007,159,23
28008,159,24
28009,159,25
28010,159,26
28011,159,27
28012,159,28
28013,159,29
28014,159,30
28015,159,31
28016,159,32
28017,159,33
28018,159,34
28019,159,35
28020,159,36
28021,159,37
28022,159,38
28023,159,39
28024,159,40
28025,159,41
28026,159,42
28027,159,43
28028,159,44
28029,159,45
28030,159,46
28031,159,47
28032,159,48
28033,159,49
28034,159,50
28035,159,51
28036,159,52
28037,159,53
28038,159,54
28039,159,55
28040,159,56
28041,159,57
28042,159,58
28043,159,59
28044,159,60
28045,159,61
28046,159,62
28047,159,63
28048,159,64
28049,159,65
28050,159,66
28051,159,67
28052,159,68
28053,159,69
28054,159,70
28055,159,71
28056,159,72
28057,159,73
28058,159,74
28059,159,75
28060,159,76
28061,159,77
28062,159,78
28063,159,79
28064,159,80
28065,159,81
28066,159,82
28067,159,83
28068,159,84
28069,159,85
28070,159,86
28071,159,87
28072,159,88
28073,159,89
28074,159,90
28075,159,91
28076,159,92
28077,159,93
28078,159,94
28079,159,95
28080,159,96
28081,159,97
28082,159,98
28083,159,99
28084,159,100
28085,159,101
28086,159,102
28087,159,103
28088,159,104
28089,159,105
28090,159,106
28091,159,107
28092,159,108
28093,159,109
28094,159,110
28095,159,111
28096,159,112
28097,159,113
28098,159,114
28099,159,115
28100,159,116
28101,159,117
28102,159,118
28103,159,119
28104,159,120
28105,159,121
28106,159,122
28107,159,123
28108,159,124
28109,159,125
28110,159,126
28111,159,127
28112,159,128
28113,159,129
28114,159,130
28115,159,131
28116,159,132
28117,159,133
28118,159,134
28119,159,135
28120,159,136
28121,159,137
28122,159,138
28123,159,139
28124,159,140
28125,159,141
28126,159,142
28127,159,143
28128,159,144
28129,159,145
28130,159,146
28131,159,147
28132,159,148
28133,159,149
28134,159,150
28135,159,151
28136,159,152
28137,159,153
28138,159,154
28139,159,155
28140,159,156
28141,159,157
28142,159,158
28143,159,160
28144,159,161
28145,159,162
28146,159,163
28147,159,164
28148,159,165
28149,159,166
28150,159,167
28151,159,168
28152,159,169
28153,159,170
28154,159,171
28155,159,172
28156,159,173
28157,159,174
28158,159,175
28159,159,176
